g26625.t1,g11586.t1,g09644.t1,g12727.t1,g02534.t1,g04535.t1,g04140.t1,g08057.t1,g05800.t1,g00176.t1,g09640.t1,g25191.t1,g24068.t1,g28191.t1,g26744.t1,g10575.t1,g24494.t1,g15637.t1,g00040.t1,g09578.t1,g06110.t1,g27591.t1,g20180.t1,g13837.t1,g02768.t1,g01295.t1,g14800.t1,g17747.t1,g12577.t1,g00544.t1,g20285.t1,g13729.t2,g13219.t1,g14024.t1,g01420.t1,g12092.t1,g07896.t1,g12435.t1,g26986.t1,g11301.t1,g00185.t1,g01894.t1,g09395.t1,g24791.t1,g00433.t1,g31878.t1,g01821.t2,g22150.t1,g30013.t1,g21406.t1,g25562.t1,g07814.t1,g20769.t1,g04160.t1,g19424.t1,g05449.t1,g01568.t1,g06524.t1,g04097.t1,g31810.t1,g02261.t1,g12234.t1,g16413.t1,g09580.t1,g27715.t1,g00106.t1,g08289.t1,g22784.t1,g08382.t1,g25131.t1,g09263.t1,g07850.t1,g15105.t1,g26223.t1,g23240.t1,g17334.t1,g06097.t1,g11469.t1,g22594.t1,g09907.t1,g25001.t1,g25278.t1,g03704.t1,g12819.t1,g14737.t1,g11392.t2,g19238.t1,g20998.t1,g29545.t1,g09573.t1,g22894.t1,g06087.t1,g06095.t1,g12212.t1,g08772.t1,g19013.t1,g08282.t1,g04975.t1,g00174.t1,g22676.t1,g12204.t1,g21238.t1,g16858.t1,g10811.t1,g05409.t1,g16123.t1,g08861.t1,g12940.t1,g21668.t1,g16075.t1,g20996.t1,g16005.t1,g00474.t1,g29311.t1,g09000.t1,g19214.t1,g23239.t1,g13884.t1,g09535.t1,g08244.t1,g13773.t1,g16221.t1,g20455.t1,g01067.t2,g03824.t1,g26456.t1,g23976.t2,g14798.t1,g10174.t1,g25280.t1,g11275.t1,g27475.t1,g02975.t1,g05319.t1,g01769.t1,g29105.t1,g05941.t1,g03583.t1,g16539.t1,g23361.t1,g20515.t1,g15332.t1,g25274.t1,g14208.t1,g07271.t1,g30003.t1,g25127.t1,g26534.t1,g10643.t1,g16309.t1,g02581.t1,g00205.t1,g22663.t1,g21788.t1,g27903.t1,g24165.t1,g04035.t1,g00764.t1,g14019.t1,g17621.t1,g12778.t1,g15410.t1,g01810.t1,g16150.t1,g20046.t1,g02985.t1,g01899.t1,g26480.t1,g01798.t1,g01048.t1,g14751.t1,g06092.t1,g05025.t1,g04159.t1,g19077.t1,g09482.t1,g06105.t1,g04791.t1,g13391.t1,g13696.t1,g25995.t1,g04667.t1,g19914.t1,g03674.t1,g12811.t1,g17394.t1,g02355.t1,g30838.t1,g19421.t2,g02937.t1,g14655.t1,g15840.t1,g02248.t1,g10941.t1,g20557.t1,g01167.t1,g16159.t1,g22161.t1,g13712.t1,g22070.t1,g03802.t1,g09437.t1,g12674.t1,g17062.t1,hour
122,0.706145237,1.12936138,6.978986262,0,5.271728359,6.15416943,6.70492886,0,4.954327664,6.361764895,7.555042463,2.591258434,0,3.921859108,2.633760824,0,3.884072047,4.303728463,2.232059291,3.068491869,2.346450333,1.589049641,4.43303137,6.058559297,1.44231019,0.871443684,1.252159596,7.11852451,1.286715775,0,1.868656139,7.895275826,5.75331462,2.292677029,4.989372848,1.921665872,5.903358294,8.370447798,5.488470423,4.264587916,6.394112483,4.31453519,1.965206096,3.489934937,3.521599921,0,5.071922913,0,3.70517682,2.365659631,1.916402489,1.07796032,4.345264612,3.023718074,7.056874846,3.589112838,2.466243804,1.109671011,2.20817079,1.110147957,1.238906638,1.088005049,4.045690601,4.770761918,4.545044486,6.582796316,5.580010104,6.826058025,0.900133439,6.027405076,5.426309005,8.846758971,3.323781563,5.490459509,3.81937567,6.97693748,4.496823856,7.211524421,4.398731326,1.203293771,1.26457352,6.101497706,0,7.624537105,5.17063609,2.330064157,4.859454175,5.114567078,1.633267241,3.625564228,5.042832823,0.926906042,4.12028335,7.285252301,2.978720707,1.354764626,7.238282418,6.060397292,8.644189264,1.229162086,4.576879088,3.605704439,7.444399086,3.002761751,3.804897112,9.796916899,4.133113214,6.833354282,5.680021243,2.80595352,7.512083715,0.943146683,6.287490084,6.896291163,7.086927244,1.62406449,4.012085156,2.556149291,6.460826267,3.619083259,1.571039201,5.874888173,5.089586195,5.05963497,6.626092845,1.194318293,7.300276169,3.102070492,4.310396305,5.605885838,7.530069064,1.016905614,6.012053096,4.454278873,1.279214187,2.296150825,0,4.832238715,4.36748093,5.201050409,2.597931468,2.466935124,7.535076344,4.023353766,1.480093674,3.779640982,2.635942724,4.846984275,4.541566336,8.848349686,6.677828458,3.245343833,6.85335038,2.392499779,5.809045041,5.611468627,7.186407749,0,2.870682959,10.40332852,8.539589122,7.386706431,1.497738331,1.990013577,1.748770051,4.438293809,3.680198742,8.339555576,5.947287463,3.94268179,6.669472005,7.328305094,9.340137755,5.760624664,8.60360311,0.466815252,5.203498976,0,5.6383818,4.257081377,2.490965804,8.785655847,2.985016636,3.659252073,8.573396084,5.862942818,5.991930448,5.241432898,5.49935264,7.860682477,0.83486422,6.129524469,8.916032084,4.427884972,1.294934439,2.407177062,6.342665414,1.30971369,7.280064541,6.616525968,5.648077416,6.582388874,7.647644683,6.696029779,10
123,0.1347699,1.627035784,6.12404495,3.7772562,1.534649539,2.25513262,0.293904797,0,4.002032773,5.386773949,5.865515686,1.634134571,0,1.88285848,0,0.294774835,1.206866915,5.881118616,2.558677361,2.933306333,2.577117696,6.822820387,1.790253631,4.93658104,2.38380469,1.573096272,5.891002715,8.332830538,3.150551503,1.064286774,0,7.826588411,5.428567414,5.278473035,7.073427772,1.164918235,3.183289807,7.22133737,3.202175139,3.075352507,5.881752962,1.69410424,1.790172435,4.607510362,4.59951066,1.889501394,3.985573925,0.454784955,5.236645243,3.901773195,0,0.942536453,7.231038125,2.833832628,7.635870725,6.370989589,2.595534749,0.785970506,3.565406024,2.828237425,0.218024387,2.20920865,0.67859745,3.758221787,3.358781233,4.139519642,2.566890097,4.875797193,0,1.702398733,4.64287806,8.133863012,4.353836401,5.722430917,3.144963209,6.779412549,2.510416826,5.949964081,3.286788991,5.676601628,6.372221837,4.714704676,1.102002331,6.805387629,3.600778832,2.666411443,2.546369688,3.591938398,0.136714992,3.175637658,6.101837368,3.906147507,0,7.393381702,2.672127244,0.5456882,7.982176533,7.514904943,8.653117812,2.551266394,4.600638586,0.503092906,7.921167907,7.272940006,2.124304097,8.948647797,2.107134261,6.917659798,5.964933109,6.262365117,8.520613118,3.002441199,3.134822856,7.822163941,6.159255894,0.5456882,1.563465596,0.1347699,7.549967026,3.168776576,5.660218924,4.83154587,5.826254044,5.334013386,7.44315208,1.810379377,10.22410441,6.202659868,1.356369386,7.592285675,2.888336705,3.791718141,5.322400854,4.46947322,1.757403874,0.1347699,4.377093749,6.023859071,3.425828622,5.841596258,1.727788039,1.809992017,6.128597894,2.850177915,0,7.312288513,1.364991717,3.072007759,7.657504549,8.03922432,6.365338531,4.419795479,5.358375935,0,4.591476335,7.480139254,7.797387549,0.816053752,5.20050347,10.32176147,9.874476839,6.041085026,0.1347699,0.750119811,1.134001033,5.07903072,1.196013798,8.587763592,5.802633032,2.906478128,5.896319229,6.114552295,10.14136974,3.577185427,8.379771641,1.030938542,4.238575735,0.998177921,7.152993199,3.480393872,3.059233803,10.35477509,3.388642408,0,8.242276096,7.106373811,4.880787447,0.959683347,4.237471899,6.8848938,4.111209232,5.13635664,8.676509189,5.104453446,3.556167141,2.567390057,5.014258976,1.036693874,7.277774995,5.949087932,6.806438218,4.376874009,8.852395798,4.464749357,12
124,1.558935919,0.273644805,2.2971885,5.892904106,1.383650561,3.637467414,1.314021335,0,2.407682783,4.721919837,3.698795555,0,0,2.55517965,0,0,0.222995522,1.520518442,0,3.964450033,1.25884242,5.434926997,0.963641504,4.147524385,0,1.511329163,6.662122736,9.274921376,7.387380444,3.995475259,0,8.596010265,4.584545876,2.313950058,6.753520265,2.811368117,2.161727479,7.125229492,2.270662967,0,3.214532697,0,1.269420252,6.051148038,6.243831183,6.468337442,0.119222927,6.527479267,1.879566885,4.182143577,2.108163954,4.786156803,8.203089627,4.623155338,7.022440312,6.545553051,4.043643908,0,1.515512304,2.250663314,1.209660317,1.588823777,0.945020853,1.205072687,1.253804735,6.023403581,1.099119329,4.538586247,3.032853497,1.975440922,3.745730508,6.858077655,3.127472356,0.777870719,2.884995822,8.244825954,0,1.680936667,7.626542267,6.620160067,6.992716445,2.085625988,2.372254566,5.537165022,4.018498079,2.089081087,1.771575025,3.035625656,4.253166391,1.318116411,5.508424485,0.119222927,0,6.697428273,2.268241317,0.111944601,9.444104935,7.419490389,8.949088208,3.746543206,2.821244504,1.147570561,6.294898353,7.448071039,2.962868597,8.636858186,3.553102148,5.917444272,5.825305766,4.880746056,8.06064169,4.475402356,2.594230499,6.732870489,5.892086287,2.986793158,1.04705123,0,6.328110452,1.079129331,6.761455596,1.681239412,5.03842211,4.381655608,6.460496849,1.769580542,11.4108633,8.154547724,0.197250056,3.433322686,3.293163415,5.122828283,6.593344935,6.744908378,0.324041407,1.589786183,5.288385254,3.796384698,2.996323778,5.384859569,2.398655113,3.41252608,6.662040308,4.225035598,0,5.465154445,1.453353023,1.598101766,6.556407607,6.613306226,4.366912077,4.587103197,6.317490168,0.592089344,2.819472349,7.953506867,4.616632106,0.491931097,3.979668036,9.905009778,9.689670429,5.209751712,0,0,0,1.169910663,0.959970384,7.740507767,5.325651416,1.541082443,4.050730306,7.566997837,10.22292287,5.00339205,8.77909581,4.045431253,0,0.111944601,6.113385385,2.945852152,2.090736233,10.48024745,4.534740826,0.988419935,5.88988989,6.031428544,3.296192963,3.450745194,1.448238747,6.618744008,5.215870549,2.903673547,7.886027802,4.50757661,1.169555601,2.54019278,5.699021261,0.119222927,7.45674904,4.32516334,6.210587932,3.013871661,8.763979912,5.033563623,14
125,1.667903499,1.273711307,0,5.265589417,0,0,0.279286293,0,1.026641975,0,0.354362975,1.276289471,1.170885805,2.336337627,0,1.623511734,0,1.183365745,0,1.031313548,1.045701069,4.660513216,0,2.416320161,0.11105852,0.929778867,5.736735047,5.946186196,6.345465448,2.931069225,0,8.572806844,6.018123661,1.092348506,3.954264751,2.642163547,1.10746626,3.71343645,1.466925765,0,1.772569223,0,0.726272665,2.517951447,4.228540488,5.041842429,0,4.1919931,1.223152217,3.722929321,3.516313381,2.418495363,6.493824536,4.889002761,5.412280114,2.827079289,2.396980127,0,2.128412991,3.373153451,0,2.028729993,0,2.885889157,0,3.951413393,2.9979701,2.244506457,4.373076402,0.856095262,1.594007082,3.385908892,2.113516094,0.814005762,0,5.52957575,0.978236034,1.210985189,5.339430091,5.807896899,6.070319818,2.059739544,0.482244504,3.438444575,5.310609565,1.473224858,1.685296732,1.185481036,1.708298502,0,4.856325549,2.040244253,0.11105852,6.206987959,1.405224289,1.125798538,6.632266045,5.342433681,6.349173028,4.051291601,1.232944555,0.073301086,4.746337269,8.921152906,2.967488253,5.395714508,0.134191717,4.256290358,3.327673951,4.719351984,6.037633298,1.254162729,2.353172039,7.375975017,2.328694462,0,3.086733684,0.11105852,5.535498687,0,3.9087575,1.731017821,5.017468094,4.570019034,6.037599556,2.750119086,12.09228438,6.756976997,0.951356584,4.40134487,3.28807114,3.095043879,1.766727322,3.178509315,0,2.498755631,4.498136059,2.904121297,2.287709693,4.726062532,0.615916103,3.013654653,6.951343062,2.414329715,1.350199357,3.989430629,0.205985207,1.355867244,5.225451545,4.931000627,2.241647681,4.07521099,3.409293919,0,3.163883613,5.884139372,2.496867462,0.170003369,2.361982401,6.349502231,7.689880182,4.838324767,2.395945837,0.11105852,0,1.051631249,1.722512232,6.427108944,5.322792335,0.994818792,1.689508261,6.015620717,10.63884245,4.368566,6.885278705,2.825716737,2.329143252,1.135727461,5.312317988,1.132012912,4.590559152,10.62461011,1.058806417,0,7.094801387,4.548006899,2.99711578,0.925448379,2.468763332,4.25163613,4.034605512,3.190991296,5.711127178,4.208814566,0.322069908,1.537639725,2.77392981,0,5.44300652,4.298994983,3.649452908,3.706661278,6.535899924,4.045627889,16
126,2.36224468,0,1.091203855,6.322509434,2.67719351,0,0,0,1.453928107,0.829257565,0.865498393,2.796797379,0,0.082473164,0.669253958,1.521583187,0.839356843,1.041224854,0,2.171737782,0,3.466356648,0,1.282107871,0,1.781872535,6.732261671,4.7271346,7.087382808,3.034163889,0,7.093692956,4.377630484,1.327914026,2.990559311,3.261232861,1.4308916,4.517579958,1.088064669,0,1.196429238,0,0,2.79936053,5.247429129,3.906810144,0.295350802,5.512764858,1.816151925,0,1.286143886,1.553855395,7.76674925,6.915429995,3.208117869,5.227954684,2.454293437,0,1.557681729,3.617365698,1.356589614,0.758631222,0,4.920891731,0,3.661153496,0,0,3.84240244,0,1.517766796,4.429691405,3.835956907,1.059332404,1.08530055,4.812692652,0.082473164,1.304556755,2.692457711,6.036304783,7.499260331,0.082473164,1.892034798,2.811467115,5.314513235,0,0.120390034,0.915258283,2.139640061,0,4.363385198,1.035690027,0.358692518,5.993810944,3.064415102,0,7.043724713,4.335422249,6.868350815,3.809805832,2.76133772,0,5.781974033,7.880798802,1.677858648,3.266272464,0,3.889792393,4.103814854,7.31128604,3.494267172,0.32968435,1.900831012,5.973856617,1.283120949,0,2.746396687,0,4.755192019,1.50428202,2.405102987,0.748836135,3.049439372,2.998276456,7.230497643,0,11.24874577,7.818837462,1.672054179,2.983569695,3.113972416,2.708103832,1.812891304,1.597155567,0.082473164,1.242213254,2.751407379,2.202806389,1.722992597,4.521640921,0,0.927191184,1.592456088,2.914796441,3.653568514,5.16283949,1.570005711,1.320054292,7.3534289,2.734943005,2.600184248,3.752896024,5.768195933,1.453737893,1.398264323,7.292261624,3.413772834,0.372426479,1.555892006,7.937331578,9.433940779,3.992183658,2.736564741,0,0,1.36964431,3.393610061,5.612471115,6.800414461,0.846875837,2.081178574,6.348959475,8.948145679,5.410891673,6.584600768,3.523181659,1.184583671,3.16438686,6.298286627,3.010087465,5.070556056,9.90117218,3.963011366,0,7.355972435,5.11747105,3.386039714,1.332343157,0.149553111,1.947051645,5.018922319,2.022524694,7.151158789,6.097059868,0,4.442932442,4.503898085,0.228270854,6.176558272,2.413367495,3.631439722,2.21441482,7.694029351,4.924653091,18
127,4.183438477,0,0.05265087,4.975872808,0.962282345,0,0.454776704,0,1.154791902,1.143284676,1.023657735,0.683103491,0.711466742,0.05265087,3.747481992,5.452939451,2.313181687,0.779713232,0,0.627700906,0,3.334420601,0,0.921421876,0,2.912202182,4.809454426,4.068397048,5.036665922,3.309910797,2.378117044,7.033723119,6.698158094,0,3.01173633,6.21398591,0.618824522,3.059831533,2.325585145,1.118418116,6.077904347,0,0,0.931866529,5.617487213,6.208878483,0.054634088,1.732105763,3.983020565,1.351713535,2.48754643,2.472753338,7.202209617,1.681502377,6.730802309,1.657925947,0.123537092,0.779713232,3.233153734,2.373032169,0,0.758743709,2.667987089,4.233322213,0,3.972614651,1.052587304,1.987223716,3.916942495,0,1.195281048,5.26887054,5.394847783,1.879821634,1.75551275,4.151356576,1.027938308,0.901439034,3.397735988,5.918041339,6.793834453,2.607913054,2.199471202,1.596975905,8.743574451,0,0,3.089040581,3.156387725,3.051151919,3.44820241,2.046005356,0.962282345,4.697717028,1.008332369,0.382276016,5.569796799,4.134012632,7.674851103,4.002036778,2.414280387,1.569960668,5.149229799,7.016270353,1.326653416,2.933781639,0,3.436805442,5.387084179,6.724305656,6.581963711,2.543273931,1.289191554,6.769695821,4.061891152,1.278537979,0.969397437,0,3.53380503,0,6.8240251,1.058687146,2.542058022,3.304780642,5.263468106,2.179071449,10.30579435,7.902559811,0.575050036,4.207737056,3.94351719,2.036377408,4.622605484,3.066859079,0,0.779713232,2.157504951,1.180757094,3.017883113,4.986102682,2.006320108,0.05265087,2.925330327,3.463030667,3.124199963,4.158254635,1.942854265,2.363283809,6.040219252,5.106912072,0.821676675,1.977775282,5.378875383,0.87096585,2.885952299,6.914012501,4.310451437,0.503637727,1.548387538,8.691964687,9.446559786,2.713922416,3.573886809,0.824365249,0.657291368,1.453858491,3.207888175,6.801783027,7.524651922,4.68719043,2.511969383,4.172814356,8.915840528,5.86773392,5.214679381,4.226582525,1.558432867,4.597697439,3.846160363,2.133327862,5.00651662,9.808823699,3.27915779,2.113648384,6.764283202,3.6811251,3.613383185,1.238126993,2.255995561,2.28251626,3.828949745,2.644740806,6.847674983,6.351851301,2.667216028,2.654275159,2.351288167,1.293991295,7.654802451,3.694229163,3.524206882,0.604455687,7.441657196,3.000489251,20
128,6.15636713,0,0.320866597,1.644990652,0.056490437,0.166237225,0.888529889,0,0.056490437,2.382115805,1.178484526,0.777342204,2.081058206,0.111884054,0.820573804,4.602960942,2.30992417,0,1.717145916,0.985729324,0,2.259250096,0,2.344439566,0,2.878670991,3.677777328,3.057860218,4.466679587,4.757083007,0.04127264,3.11760632,6.03643044,0,2.881269448,6.028128575,0.670897527,3.486380978,5.33985112,2.448015682,3.914900629,0,0.50277652,1.166918515,2.971583961,4.682065852,1.912751289,1.782709024,6.379250864,1.027704364,1.823825777,0.142602575,6.339710467,3.03853193,1.242605758,0.086366424,0.651724912,0.0783036,5.029188926,3.997670668,0,0.166237225,3.036691566,3.030845402,0.865091208,4.17953578,0.0783036,3.679901832,2.099402945,0.748432541,0.992474372,7.19088281,2.903841242,3.186564399,1.741265503,4.527533318,0.166237225,0.802431657,2.274041309,4.756319487,5.575653244,2.286368954,2.665659257,1.391689318,8.05309631,2.009987721,0,3.047947348,1.463229164,0.906483135,0.897216657,1.840200124,1.53533102,1.986366292,1.875691014,0,5.819883299,2.932948126,6.874999463,1.316504144,2.047915637,0.948278333,2.459274914,6.130884648,3.917017785,4.939064814,0.500737248,3.588540533,4.531709521,6.211600842,5.500500793,1.345384706,1.206901701,5.739817055,1.094992481,1.355681603,3.489247944,0.04127264,2.555668055,0.874725425,3.074220322,2.410909135,5.364293341,2.299353197,4.147358018,1.542096965,8.559934116,7.509992183,1.602062777,4.373416026,3.244632128,2.939342601,6.110193038,0.456544635,0,2.104076858,0,1.595398473,2.991456762,3.563230743,4.596420612,0.827562126,2.823607577,1.32657782,3.480664093,4.85671639,4.591520019,5.392931285,4.820731203,2.843647907,1.944161681,2.680431308,4.288586395,3.876831487,1.16290558,7.114683789,6.139641647,1.366683056,0.04127264,7.530096392,8.381714,1.42295493,4.656811983,2.445001618,0.759006487,2.164212403,5.039334995,5.077265056,6.122770999,3.269162008,4.541302732,4.995160615,8.13009409,4.52614575,5.570424592,2.733481138,2.873796083,3.868763647,2.848461906,1.130948086,6.276806286,8.759464196,5.271549142,2.486187245,7.071889592,2.994144692,2.734705486,1.707893321,2.827060521,5.791899964,5.448520352,4.174574293,3.40830513,5.176415815,2.717064191,4.444125418,3.912514933,2.932895526,8.017024708,3.49861466,3.478921728,5.157273533,6.337139054,3.695139336,22
129,7.868420615,0.691397893,0,0.843574291,2.819069389,0.072631823,0.253750548,0,0,3.042343796,3.756539275,0.072631823,1.162309305,0.158797528,2.366302454,4.733298784,1.207606368,0.158797528,1.203515585,0,0,2.118073336,0,1.320844324,0,0,0,5.435653067,3.73013858,3.659419722,3.448799869,2.874069555,8.023414886,0,0.072631823,1.677651883,0,0,4.115489828,1.625717846,5.120048724,0,1.095576253,0,5.686905015,6.482929783,2.574773293,1.032494961,3.714990278,2.70575692,0,1.64836442,3.668733576,0.935870221,1.30347323,0,0,0,5.075683625,0,0,1.132230881,3.741361607,1.188691055,0,5.866516239,1.123377754,3.121803189,2.432631452,1.29574369,2.899573267,7.92406539,0,1.519617368,1.901890476,1.290488111,0,1.548838183,1.135699507,2.496342841,4.277677543,2.475556928,3.280559294,1.428237859,8.603387406,0,0,3.008811591,0.747362966,3.319180175,1.370907763,0,2.399338667,2.860328195,2.744252738,1.469000946,3.762912828,1.333677964,3.1621681,3.05901259,4.71215059,0.950163151,1.331936105,5.115956169,2.055688941,6.474873746,0.09891181,1.658566175,5.655382753,5.678319995,3.867052157,0,0.469636874,4.416424361,3.653084915,1.079803573,1.410819381,2.477528004,3.111662818,0,5.518813962,2.976661037,1.418157986,0,4.299335358,5.581597157,7.19087117,6.087226198,0,2.622643833,5.008990579,1.826403725,7.251759372,0.649145849,0.072631823,1.320654691,2.81698364,3.069661734,0,4.147834858,3.680894114,0,3.492048598,1.310897112,0.906877825,4.211219261,2.677263125,4.667744283,3.196125874,6.088988444,2.825722951,2.69234248,3.806830571,2.827973116,0,5.900106895,6.930428322,0.339262792,0.757817498,9.486499751,8.473342827,1.51152881,5.262009698,2.450297527,0.253750548,0.072631823,4.95915483,3.261435015,4.685809667,5.415565885,3.657644663,2.760884226,7.237695312,2.119001903,3.655495691,3.922152617,2.919311637,5.661574986,3.427998626,4.107207217,3.272991867,8.54882448,6.311152067,2.11756108,8.401266045,2.818815351,5.741804762,3.039923937,2.045572125,6.315066799,2.271653339,6.612854679,3.957755939,2.812507605,1.457239406,5.53161777,4.14696742,3.002797603,8.407250903,5.604282627,5.395717011,5.875433931,6.406399742,1.97465407,0
130,8.227687714,0.050292974,0,0,5.229191011,0,5.204306495,0,1.16989011,3.700870765,7.142737137,0,1.832375703,1.060821995,4.189081527,2.967512397,5.435208376,0,4.367414676,0.09442355,0,1.354456578,0.884272391,1.139557136,0,0.550497769,0,3.332400607,1.903774142,1.192768875,5.100351808,0.226548854,8.753011989,0.050292974,1.413137796,2.121328349,1.522539006,0.09442355,7.506797645,3.636811864,7.676591459,0.050292974,0,0,4.259225097,6.840594379,7.589786028,0,7.763754747,0.110931871,0,1.819876642,1.881729959,1.977535901,0,0.050292974,2.924419311,2.056978304,7.329699656,2.194692368,0,0.050292974,5.447283328,4.829556353,3.591499577,6.508997822,2.261229496,3.548051067,3.084122869,1.70737771,1.294115376,8.949773167,1.375629588,3.256965111,3.972639118,4.615709431,1.39612332,4.338891737,3.563937849,3.073611596,4.528926413,3.72582553,1.435832211,2.757265726,8.73440853,1.358429833,0,6.026827873,0.850695426,2.629793684,0.315222242,0.985385857,1.044140982,3.741106022,3.369446499,4.065229578,6.54363193,4.618490491,7.369837627,4.297509567,3.476817464,0.489098864,2.586800676,6.190088289,2.350184491,6.545998183,2.730969825,3.424828513,6.263020959,6.654467189,6.431436235,0.783590338,4.659596794,5.813341179,4.44452767,3.887477695,5.032693364,1.377297225,2.863705128,0.09442355,1.590321393,3.220828651,3.025305777,1.11154458,3.796434277,5.201597251,7.878639017,6.109293598,5.701902207,5.356206816,7.199662697,1.504237549,6.60819357,1.13937493,0,1.088544912,0,2.68082903,5.303148735,3.183017976,3.36108905,0,5.12591048,5.143870159,3.723699134,4.710891447,5.228010402,5.454748389,4.206639884,6.327830471,3.222791515,1.634966581,4.370042011,5.741947106,2.303207418,4.110098419,7.131178988,2.585684928,1.354440158,9.685720923,6.048374142,4.094310394,4.510965388,2.336238541,1.895158208,2.852342243,4.742892994,7.355665655,6.216049938,6.68534953,4.629902488,4.216240261,7.521429011,2.541777183,5.401216133,1.907140637,4.656672177,3.217496915,2.625887239,5.227524956,4.080725434,8.118016784,6.29668125,3.46858253,8.473898331,3.193257379,5.640281595,1.833429094,4.240539523,6.711475678,2.951850836,3.217117387,5.713457176,2.267652696,1.777633328,4.089963181,7.028797552,5.373032247,8.276041949,4.920425282,5.48165373,4.792888376,6.590507631,6.006090687,2
131,7.586905499,0.858184288,0,0,8.329867839,3.223041282,4.353169061,0,1.583440622,4.793133084,8.829560512,1.387232577,1.367463035,0.057212563,6.454317579,4.202909251,8.118141588,3.962693821,5.743069918,1.169261343,0,0,2.538198479,2.192879322,4.419894735,1.157745986,1.160394847,5.190779867,2.153368424,0.62480934,5.050333438,1.026952728,8.581878331,0.877051379,2.211113748,0,4.831767142,1.105830265,8.678497677,3.983461789,8.009718547,0,0.83880569,0,0.382880551,2.808754807,9.054200863,0.675155449,6.79534063,1.339533311,0.117400574,1.029977949,1.57150375,0.057212563,2.211740588,0.991135565,1.334829295,1.774887374,6.517025877,0,0.266297653,1.0757108,4.864266456,6.683865768,2.446671201,6.239356787,0.057212563,3.513237585,0.057212563,1.088412462,1.780364531,10.49793538,0,6.849225081,3.03422733,1.056352778,2.482402656,5.695675827,0.634834243,0.939525165,5.251325847,3.560204681,1.360399564,6.794237176,7.807744952,2.271890339,1.357062263,4.667251637,0,5.191258869,2.737096765,0.188743793,4.045593846,4.363377174,2.710086105,3.353733526,6.050162879,3.130460105,6.697861757,0,3.081912832,3.028289156,1.66841405,4.338147675,4.575216372,8.281387464,2.460367846,1.829403788,6.754519154,1.639389359,7.643655742,1.50520916,4.97041705,3.271273252,4.258505078,1.568091176,5.905528498,0,1.042845008,0,2.159285688,6.06893177,2.869618754,0,1.136207214,4.745843723,6.564422954,3.246035792,3.896066847,6.023531748,7.91517091,1.094082552,8.182743223,1.103340588,2.649743275,3.355017269,0,4.901990235,6.297039524,2.044266051,6.37510789,0,6.95039614,6.647956949,1.982343824,1.136292598,3.380987606,4.165822621,1.498300178,7.194274186,6.380707801,0.164969632,2.499473168,5.064056954,2.286132698,4.468216226,7.248603397,3.587963242,1.789054297,11.36651935,6.783794385,6.280665367,3.481362629,2.308796168,1.156292241,3.030939251,3.631249934,5.580332492,3.241812056,7.012738106,6.26911017,5.948833957,8.347224985,0.164969632,6.908496353,1.49253324,2.886642624,4.397216856,1.208274411,3.929735612,2.905977097,5.517089439,7.270973597,5.422080855,9.6806302,4.863201442,7.514710469,5.558177711,4.925540907,7.420786599,2.492454252,5.749367677,7.804042011,2.923107291,2.889589888,3.530010266,5.361435504,1.458760276,8.663603301,6.216781304,5.9622649,4.625878116,4.981772832,6.57435699,4
